Location Title,Latitude {N+/S-},Longitude {E+/W-},TimeZone {+/- GMT},Elevation {m}
LOCATION_Bogota/Eldorado_-_-_TMY2-80222_,4.05,-74.15,-5.0,2548.0
Number of Design Conditions,Title of Design Condition,
0
Number of Typical/Extreme Periods,Period Name,Period Type,Period Start Day,Period End Day,<repeat to # periods>
6,Summer - Week Nearest Max Temperature For Period,Extreme,4/ 5,4/11,Summer - Week Nearest Average Temperature For Period,Typical,4/12,4/18,Winter - Week Nearest Min Temperature For Period,Extreme,9/ 8,9/14,Winter - Week Nearest Average Temperature For Period,Typical,10/20,10/26,Autumn - Week Nearest Average Temperature For Period,Typical,8/10,8/16,Spring - Week Nearest Average Temperature For Period,Typical,12/ 1,12/ 7
Number of Ground Temperature Depths,Ground Temperature Depth {m},Soil Conductivity {W/m-K},Soil Density {kg/m3},Soil Specific Heat {J/kg-K},Jan {C},Feb{C},Mar {C},Apr {C},May {C},Jun {C},Jul {C},Aug {C},Sep {C},Oct {C},Nov {C},Dec {C},<repeat to Number of temperature depths>
3,.5,,,,12.89,12.85,12.91,13.02,13.28,13.49,13.63,13.67,13.60,13.44,13.23,13.03,2,,,,13.02,12.96,12.97,13.02,13.20,13.36,13.49,13.56,13.55,13.46,13.31,13.15,4,,,,13.13,13.07,13.05,13.07,13.17,13.28,13.38,13.45,13.47,13.43,13.34,13.24
Leap Year Observed?,Daylight Saving Start Date,Daylight Saving End Date,Number of Holidays,Holiday Name,Holiday Date,<repeat for # Holidays>
No,0,0,0
Comment Line #1
TMY2-80222 -- WMO#
Comment Line #2
 -- Ground temps produced with a standard soil diffusivity of 2.3225760E-03 {m**2/day}
Number of Data Periods [DP],Number of Intervals per Hour,DP Name/Description,DP Start Day of Week,DP Start Day, DP End Day,<repeat to # Data Periods>
1,1,Data,Sunday, 1/ 1,12/31
Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
1995/1/1,01:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,11.0,10.2,95,76400,0,0,317,0,0,0,0,0,0,99990,83,0.7,9,4,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/1,02:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.8,10.1,95,76400,0,0,316,0,0,0,0,0,0,99990,72,0.3,9,4,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/1,03:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.6,9.9,96,76400,0,0,315,0,0,0,0,0,0,99990,114,0.2,9,4,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/1,04:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.3,9.8,96,76400,0,0,313,0,0,0,0,0,0,99990,130,0.5,9,4,777.7,77777,9,'9999999?0,18,0.0000,0,88,0.000,0.0,0.0
1995/1/1,05:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.1,9.7,97,76400,0,0,312,0,0,0,0,0,0,99990,128,0.5,9,4,777.7,77777,9,'9999999?0,18,0.0000,0,88,0.000,0.0,0.0
1995/1/1,06:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,9.9,9.6,98,76400,0,0,311,0,0,0,0,0,0,99990,117,0.9,9,4,777.7,77777,9,'9999999?0,18,0.0000,0,88,0.000,0.0,0.0
1995/1/1,07:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.8,10.3,97,76400,1413,124,316,25,0,25,2900,0,2900,99990,96,0.5,9,4,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/1,08:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,13.6,12.0,90,76400,1413,450,330,184,160,133,20600,13500,16300,99990,102,1.5,9,4,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/1,09:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,14.2,12.3,88,76400,1413,743,336,156,0,156,18500,0,18600,99990,79,0.9,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/1,10:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,17.3,13.7,79,76400,1413,982,350,467,187,337,52800,17700,40500,99990,118,3.9,9,4,777.7,77777,9,'9999999?0,24,0.0000,0,88,0.000,0.0,0.0
1995/1/1,11:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,18.5,14.0,75,76400,1413,1151,359,381,29,357,42900,1700,41500,99990,95,2.3,10,5,777.7,77777,9,'9999999?0,25,0.0000,0,88,0.000,0.0,0.0
1995/1/1,12:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,19.1,13.9,72,76400,1413,1239,361,336,13,324,40500,1400,39300,99990,136,1.9,10,5,777.7,77777,9,'9999999?0,25,0.0000,0,88,0.000,0.0,0.0
1995/1/1,13:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,19.1,13.8,71,76400,1413,1239,361,272,7,265,33300,700,32600,99990,100,2.3,10,5,777.7,77777,9,'9999999?0,24,0.0000,0,88,0.000,0.0,0.0
1995/1/1,14:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,19.7,13.8,69,76400,1413,1152,364,381,29,358,43000,1700,41600,99990,58,2.7,10,5,777.7,77777,9,'9999999?0,24,0.0000,0,88,0.000,0.0,0.0
1995/1/1,15:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,20.1,13.8,67,76400,1413,982,366,372,42,343,41800,3000,39800,99990,100,1.7,10,5,777.7,77777,9,'9999999?0,24,0.0000,0,88,0.000,0.0,0.0
1995/1/1,16:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,19.9,13.8,68,76400,1413,743,365,261,61,229,29300,5100,26600,99990,131,3.6,10,5,777.7,77777,9,'9999999?0,24,0.0000,0,88,0.000,0.0,0.0
1995/1/1,17:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,18.6,13.4,72,76400,1413,450,356,31,0,31,4000,0,4000,99990,81,1.5,9,4,777.7,77777,9,'9999999?0,24,0.0000,0,88,0.000,0.0,0.0
1995/1/1,18:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,17.4,13.1,76,76400,1413,124,350,21,0,21,2500,0,2500,99990,110,2.1,9,4,777.7,77777,9,'9999999?0,23,0.0000,0,88,0.000,0.0,0.0
1995/1/1,19:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,16.6,12.8,78,76400,0,0,345,0,0,0,0,0,0,99990,97,1.1,9,4,777.7,77777,9,'9999999?0,23,0.0000,0,88,0.000,0.0,0.0
1995/1/1,20:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,15.7,12.5,81,76400,0,0,341,0,0,0,0,0,0,99990,101,1.1,9,4,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/1,21:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,14.9,12.0,83,76400,0,0,336,0,0,0,0,0,0,99990,114,1.2,9,4,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/1,22:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,14.1,11.5,84,76400,0,0,332,0,0,0,0,0,0,99990,75,0.5,9,4,777.7,77777,9,'9999999?0,21,0.0000,0,88,0.000,0.0,0.0
1995/1/1,23:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,13.3,10.9,86,76400,0,0,328,0,0,0,0,0,0,99990,85,0.2,9,4,777.7,77777,9,'9999999?0,20,0.0000,0,88,0.000,0.0,0.0
1995/1/1,24:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,12.4,10.3,87,76400,0,0,323,0,0,0,0,0,0,99990,81,0.2,9,4,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/2,01:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,11.6,9.9,90,76400,0,0,319,0,0,0,0,0,0,99990,112,0.3,9,4,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/2,02:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.7,9.3,91,76400,0,0,314,0,0,0,0,0,0,99990,85,2.1,9,4,777.7,77777,9,'9999999?0,18,0.0000,0,88,0.000,0.0,0.0
1995/1/2,03:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,9.8,8.7,93,76400,0,0,310,0,0,0,0,0,0,99990,100,3.9,9,4,777.7,77777,9,'9999999?0,17,0.0000,0,88,0.000,0.0,0.0
1995/1/2,04:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,8.9,8.2,95,76400,0,0,305,0,0,0,0,0,0,99990,65,2.7,9,4,777.7,77777,9,'9999999?0,16,0.0000,0,88,0.000,0.0,0.0
1995/1/2,05:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,8.0,7.6,97,76400,0,0,303,0,0,0,0,0,0,99990,97,3.9,10,5,777.7,77777,9,'9999999?0,16,0.0000,0,88,0.000,0.0,0.0
1995/1/2,06:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,7.1,6.8,98,76400,0,0,299,0,0,0,0,0,0,99990,80,1.9,10,5,777.7,77777,9,'9999999?0,15,0.0000,0,88,0.000,0.0,0.0
1995/1/2,07:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,8.2,7.7,97,76400,1413,121,304,34,26,31,3700,1000,3600,99990,97,2.5,10,5,777.7,77777,9,'9999999?0,16,0.0000,0,88,0.000,0.0,0.0
1995/1/2,08:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.8,9.5,91,76400,1413,448,318,184,121,146,20500,9000,17700,99990,74,0.6,10,5,777.7,77777,9,'9999999?0,18,0.0000,0,88,0.000,0.0,0.0
1995/1/2,09:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,12.9,10.6,86,76400,1413,742,328,290,95,240,32400,8900,27700,99990,84,0.9,10,5,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/2,10:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,17.1,12.4,74,76400,1413,982,341,661,590,251,74100,56900,34600,99990,91,0.8,5,2,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/2,11:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,19.0,12.9,68,76400,1413,1151,357,571,225,388,64900,22700,46400,99990,57,1.2,9,4,777.7,77777,9,'9999999?0,23,0.0000,0,88,0.000,0.0,0.0
1995/1/2,12:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,19.6,12.9,65,76400,1413,1240,363,449,67,390,50600,6000,45300,99990,121,0.5,10,5,777.7,77777,9,'9999999?0,23,0.0000,0,88,0.000,0.0,0.0
1995/1/2,13:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,18.3,12.4,68,76400,1413,1240,356,220,5,216,27400,500,27000,99990,86,1.7,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/2,14:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,17.9,12.2,69,76400,1413,1153,354,288,12,279,34800,1200,33800,99990,106,2.1,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/2,15:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,17.8,12.2,70,76400,1413,985,353,337,29,317,39400,3100,37300,99990,105,0.9,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/2,16:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,17.3,12.1,72,76400,1413,746,351,255,54,226,28500,4300,26300,99990,67,1.7,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/2,17:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,17.0,12.2,73,76400,1413,453,341,269,491,112,29600,41000,16400,99990,111,0.9,5,2,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/2,18:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,15.6,11.8,78,76400,1413,126,334,61,265,37,6500,10700,5600,99990,96,1.2,5,2,777.7,77777,9,'9999999?0,21,0.0000,0,88,0.000,0.0,0.0
1995/1/2,19:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,15.0,11.7,81,76400,0,0,331,0,0,0,0,0,0,99990,107,0.3,5,2,777.7,77777,9,'9999999?0,21,0.0000,0,88,0.000,0.0,0.0
1995/1/2,20:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,14.3,11.5,83,76400,0,0,331,0,0,0,0,0,0,99990,123,0.2,6,3,777.7,77777,9,'9999999?0,21,0.0000,0,88,0.000,0.0,0.0
1995/1/2,21:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,13.6,11.2,85,76400,0,0,327,0,0,0,0,0,0,99990,108,0.1,6,3,777.7,77777,9,'9999999?0,20,0.0000,0,88,0.000,0.0,0.0
1995/1/2,22:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,12.9,10.8,87,76400,0,0,323,0,0,0,0,0,0,99990,110,0.1,6,3,777.7,77777,9,'9999999?0,20,0.0000,0,88,0.000,0.0,0.0
1995/1/2,23:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,12.3,10.3,88,76400,0,0,320,0,0,0,0,0,0,99990,87,0.0,6,3,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/2,24:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,11.6,9.9,89,76400,0,0,319,0,0,0,0,0,0,99990,143,0.0,8,4,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/3,01:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,11.1,9.5,90,76400,0,0,316,0,0,0,0,0,0,99990,119,0.0,8,4,777.7,77777,9,'9999999?0,18,0.0000,0,88,0.000,0.0,0.0
1995/1/3,02:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.6,9.1,91,76400,0,0,314,0,0,0,0,0,0,99990,170,0.0,8,4,777.7,77777,9,'9999999?0,18,0.0000,0,88,0.000,0.0,0.0
1995/1/3,03:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.0,8.8,92,76400,0,0,311,0,0,0,0,0,0,99990,167,0.1,8,4,777.7,77777,9,'9999999?0,17,0.0000,0,88,0.000,0.0,0.0
1995/1/3,04:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,9.5,8.6,94,76400,0,0,308,0,0,0,0,0,0,99990,126,0.1,9,4,777.7,77777,9,'9999999?0,17,0.0000,0,88,0.000,0.0,0.0
1995/1/3,05:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,9.0,8.3,95,76400,0,0,306,0,0,0,0,0,0,99990,129,0.1,9,4,777.7,77777,9,'9999999?0,17,0.0000,0,88,0.000,0.0,0.0
1995/1/3,06:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,8.5,8.1,97,76400,0,0,304,0,0,0,0,0,0,99990,126,0.1,9,4,777.7,77777,9,'9999999?0,16,0.0000,0,88,0.000,0.0,0.0
1995/1/3,07:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,9.6,9.0,96,76400,1413,119,309,34,34,31,3900,0,3900,99990,128,0.2,9,4,777.7,77777,9,'9999999?0,17,0.0000,0,88,0.000,0.0,0.0
1995/1/3,08:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,11.8,10.4,91,76400,1413,447,323,169,74,146,18800,6400,16800,99990,120,0.3,10,5,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/3,09:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,14.0,11.6,86,76400,1413,741,334,304,82,260,33900,7400,30000,99990,126,0.6,10,5,777.7,77777,9,'9999999?0,21,0.0000,0,88,0.000,0.0,0.0
1995/1/3,10:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,15.9,12.5,80,76400,1413,981,344,409,99,340,45800,9400,39300,99990,102,0.8,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/3,11:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,17.2,13.0,76,76400,1413,1151,351,430,47,391,48300,3600,45300,99990,103,2.5,10,5,777.7,77777,9,'9999999?0,23,0.0000,0,88,0.000,0.0,0.0
1995/1/3,12:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,17.5,13.0,75,76400,1413,1240,353,332,15,319,40100,1600,38700,99990,115,2.3,10,5,777.7,77777,9,'9999999?0,23,0.0000,0,88,0.000,0.0,0.0
1995/1/3,13:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,18.6,13.3,71,76400,1413,1242,358,511,91,431,57600,8700,49900,99990,90,3.0,10,5,777.7,77777,9,'9999999?0,24,0.0000,0,88,0.000,0.0,0.0
1995/1/3,14:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,18.9,13.4,71,76400,1413,1155,360,390,31,364,43900,1900,42300,99990,59,1.7,10,5,777.7,77777,9,'9999999?0,24,0.0000,0,88,0.000,0.0,0.0
1995/1/3,15:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,18.1,13.2,73,76400,1413,987,356,187,3,185,22800,300,22600,99990,100,0.6,10,5,777.7,77777,9,'9999999?0,23,0.0000,0,88,0.000,0.0,0.0
1995/1/3,16:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,17.4,13.1,76,76400,1413,749,352,179,3,177,21000,200,20900,99990,114,1.1,10,5,777.7,77777,9,'9999999?0,23,0.0000,0,88,0.000,0.0,0.0
1995/1/3,17:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,16.0,12.7,81,76400,1413,456,345,22,0,22,2800,0,2800,99990,142,3.9,10,5,777.7,77777,9,'9999999?0,23,0.0000,0,88,0.000,0.0,0.0
1995/1/3,18:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,14.8,12.3,85,76400,1413,129,339,3,0,3,400,0,400,99990,114,7.1,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/3,19:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,14.4,12.3,87,76400,0,0,337,0,0,0,0,0,0,99990,75,5.7,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/3,20:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,14.1,12.2,89,76400,0,0,336,0,0,0,0,0,0,99990,67,2.3,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/3,21:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,13.7,12.0,90,76400,0,0,333,0,0,0,0,0,0,99990,104,2.1,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/3,22:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,13.3,11.8,91,76400,0,0,331,0,0,0,0,0,0,99990,88,2.7,10,5,777.7,77777,9,'9999999?0,21,0.0000,0,88,0.000,0.0,0.0
1995/1/3,23:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,13.0,11.6,91,76400,0,0,330,0,0,0,0,0,0,99990,85,2.1,10,5,777.7,77777,9,'9999999?0,21,0.0000,0,88,0.000,0.0,0.0
1995/1/3,24:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,12.6,11.3,92,76400,0,0,328,0,0,0,0,0,0,99990,70,2.1,10,5,777.7,77777,9,'9999999?0,20,0.0000,0,88,0.000,0.0,0.0
1995/1/4,01:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,12.3,10.9,91,76400,0,0,326,0,0,0,0,0,0,99990,98,1.7,10,5,777.7,77777,9,'9999999?0,20,0.0000,0,88,0.000,0.0,0.0
1995/1/4,02:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,11.9,10.7,92,76400,0,0,324,0,0,0,0,0,0,99990,105,1.7,10,5,777.7,77777,9,'9999999?0,20,0.0000,0,88,0.000,0.0,0.0
1995/1/4,03:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,11.6,10.5,93,76400,0,0,322,0,0,0,0,0,0,99990,77,2.5,10,5,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/4,04:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,11.2,10.4,94,76400,0,0,320,0,0,0,0,0,0,99990,63,3.3,10,5,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/4,05:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.9,10.2,96,76400,0,0,319,0,0,0,0,0,0,99990,76,5.3,10,5,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/4,06:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.6,10.2,98,76400,0,0,317,0,0,0,0,0,0,99990,65,1.9,10,5,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/4,07:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,10.7,10.4,98,76400,1413,117,318,4,0,4,500,0,500,99990,78,0.7,10,5,777.7,77777,9,'9999999?0,19,0.0000,0,88,0.000,0.0,0.0
1995/1/4,08:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,12.4,11.5,94,76400,1413,445,327,96,0,96,11200,0,11200,99990,101,0.5,10,5,777.7,77777,9,'9999999?0,21,0.0000,0,88,0.000,0.0,0.0
1995/1/4,09:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,13.5,12.1,91,76400,1413,739,333,143,0,143,17000,0,17100,99990,93,0.6,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/4,10:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,14.4,12.5,88,76400,1413,980,337,177,1,176,21600,0,21600,99990,81,0.3,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/4,11:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,14.5,12.4,87,76400,1413,1152,338,124,0,124,15900,0,16000,99990,139,0.5,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/4,12:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,15.1,12.5,84,76400,1413,1241,341,204,2,202,25500,100,25400,99990,81,0.3,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/4,13:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,15.4,12.4,82,76400,1413,1243,342,175,1,174,22200,0,22100,99990,127,1.5,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/4,14:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,15.6,12.4,81,76400,1413,1157,343,193,1,192,24000,0,24000,99990,123,0.4,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
1995/1/4,15:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,15.8,12.4,80,76400,1413,990,344,182,1,182,22200,0,22200,99990,122,0.2,10,5,777.7,77777,9,'9999999?0,22,0.0000,0,88,0.000,0.0,0.0
