Location Title,Latitude {N+/S-},Longitude {E+/W-},TimeZone {+/- GMT},Elevation {m}
LOCATION_E.cortissoz Airp._-_-_TMY2-80028_,10.88,-74.78,-5.0,14.0
Number of Design Conditions,Title of Design Condition,
0
Number of Typical/Extreme Periods,Period Name,Period Type,Period Start Day,Period End Day,<repeat to # periods>
3,No Dry Season - Week Near Average Annual,Typical,6/11,6/17,No Dry Season - Week Near Annual Max,Extreme,6/18,6/24,No Dry Season - Week Near Annual Min,Extreme,2/ 5,2/11
Number of Ground Temperature Depths,Ground Temperature Depth {m},Soil Conductivity {W/m-K},Soil Density {kg/m3},Soil Specific Heat {J/kg-K},Jan {C},Feb{C},Mar {C},Apr {C},May {C},Jun {C},Jul {C},Aug {C},Sep {C},Oct {C},Nov {C},Dec {C},<repeat to Number of temperature depths>
3,.5,,,,26.68,26.62,26.73,26.91,27.38,27.74,27.98,28.06,27.93,27.65,27.28,26.93,2,,,,26.92,26.80,26.83,26.92,27.23,27.52,27.75,27.87,27.84,27.68,27.42,27.15,4,,,,27.11,27.00,26.97,27.01,27.18,27.37,27.55,27.67,27.70,27.63,27.48,27.29
Leap Year Observed?,Daylight Saving Start Date,Daylight Saving End Date,Number of Holidays,Holiday Name,Holiday Date,<repeat for # Holidays>
No,0,0,0
Comment Line #1
TMY2-80028 -- WMO#
Comment Line #2
 -- Ground temps produced with a standard soil diffusivity of 2.3225760E-03 {m**2/day}
Number of Data Periods [DP],Number of Intervals per Hour,DP Name/Description,DP Start Day of Week,DP Start Day, DP End Day,<repeat to # Data Periods>
1,1,Data,Sunday, 1/ 1,12/31
Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
1995/1/1,01:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.9,25.5,87,101100,0,0,422,0,0,0,0,0,0,99990,83,3.6,10,5,777.7,77777,9,'9999999?0,55,0.0000,0,88,0.000,0.0,0.0
1995/1/1,02:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.4,25.3,88,101100,0,0,419,0,0,0,0,0,0,99990,72,3.0,10,5,777.7,77777,9,'9999999?0,54,0.0000,0,88,0.000,0.0,0.0
1995/1/1,03:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.9,25.1,90,101100,0,0,416,0,0,0,0,0,0,99990,114,2.6,10,5,777.7,77777,9,'9999999?0,54,0.0000,0,88,0.000,0.0,0.0
1995/1/1,04:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.5,25.1,92,101100,0,0,414,0,0,0,0,0,0,99990,130,3.0,10,5,777.7,77777,9,'9999999?0,54,0.0000,0,88,0.000,0.0,0.0
1995/1/1,05:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.0,25.1,95,101100,0,0,411,0,0,0,0,0,0,99990,128,2.8,10,5,777.7,77777,9,'9999999?0,54,0.0000,0,88,0.000,0.0,0.0
1995/1/1,06:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,25.5,25.1,98,101100,0,0,408,0,0,0,0,0,0,99990,117,3.3,10,5,777.7,77777,9,'9999999?0,54,0.0000,0,88,0.000,0.0,0.0
1995/1/1,07:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,25.7,25.3,98,101100,1413,48,410,11,0,11,1300,0,1300,99990,96,2.7,10,5,777.7,77777,9,'9999999?0,55,0.0000,0,88,0.000,0.0,0.0
1995/1/1,08:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.8,25.7,94,101100,1413,371,416,152,179,105,16500,3800,15500,99990,102,3.6,10,5,777.7,77777,9,'9999999?0,56,0.0000,0,88,0.000,0.0,0.0
1995/1/1,09:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.1,25.7,92,101100,1413,661,418,146,0,146,16500,0,16600,99990,79,3.1,10,5,777.7,77777,9,'9999999?0,56,0.0000,0,88,0.000,0.0,0.0
1995/1/1,10:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,28.4,26.0,87,101100,1413,900,422,463,271,290,51200,16000,41000,99990,118,4.9,8,4,777.7,77777,9,'9999999?0,57,0.0000,0,88,0.000,0.0,0.0
1995/1/1,11:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.0,25.9,83,101100,1413,1070,429,393,48,357,45100,3600,42300,99990,95,4.4,10,5,777.7,77777,9,'9999999?0,57,0.0000,0,88,0.000,0.0,0.0
1995/1/1,12:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.3,25.7,81,101100,1413,1159,430,356,19,340,40800,1900,39200,99990,136,4.1,10,5,777.7,77777,9,'9999999?0,56,0.0000,0,88,0.000,0.0,0.0
1995/1/1,13:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.4,25.5,80,101100,1413,1163,430,293,12,283,34100,1200,33100,99990,100,4.7,10,5,777.7,77777,9,'9999999?0,55,0.0000,0,88,0.000,0.0,0.0
1995/1/1,14:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.7,25.5,78,101100,1413,1080,432,397,47,361,45500,3600,42800,99990,58,5.1,10,5,777.7,77777,9,'9999999?0,55,0.0000,0,88,0.000,0.0,0.0
1995/1/1,15:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.8,25.4,77,101100,1413,917,433,379,99,315,43300,9400,37200,99990,100,4.4,10,5,777.7,77777,9,'9999999?0,55,0.0000,0,88,0.000,0.0,0.0
1995/1/1,16:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.7,25.5,78,101100,1413,684,432,255,82,216,29100,7400,25500,99990,131,5.8,10,5,777.7,77777,9,'9999999?0,55,0.0000,0,88,0.000,0.0,0.0
1995/1/1,17:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.1,25.4,81,101100,1413,397,429,22,0,22,2800,0,2800,99990,81,4.7,10,5,777.7,77777,9,'9999999?0,55,0.0000,0,88,0.000,0.0,0.0
1995/1/1,18:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,28.6,25.5,83,101100,1413,76,426,14,0,14,1500,0,1500,99990,110,5.1,10,5,777.7,77777,9,'9999999?0,55,0.0000,0,88,0.000,0.0,0.0
1995/1/1,19:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,28.2,25.5,85,101100,0,0,424,0,0,0,0,0,0,99990,97,4.4,10,5,777.7,77777,9,'9999999?0,55,0.0000,0,88,0.000,0.0,0.0
1995/1/1,20:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.8,25.4,87,101100,0,0,418,0,0,0,0,0,0,99990,101,4.4,9,4,777.7,77777,9,'9999999?0,55,0.0000,0,88,0.000,0.0,0.0
1995/1/1,21:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.4,25.2,88,101100,0,0,416,0,0,0,0,0,0,99990,114,4.4,9,4,777.7,77777,9,'9999999?0,54,0.0000,0,88,0.000,0.0,0.0
1995/1/1,22:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.0,25.0,89,101100,0,0,413,0,0,0,0,0,0,99990,75,3.4,9,4,777.7,77777,9,'9999999?0,53,0.0000,0,88,0.000,0.0,0.0
1995/1/1,23:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.6,24.7,89,101100,0,0,411,0,0,0,0,0,0,99990,85,2.8,9,4,777.7,77777,9,'9999999?0,52,0.0000,0,88,0.000,0.0,0.0
1995/1/1,24:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.2,24.3,90,101100,0,0,408,0,0,0,0,0,0,99990,81,2.6,9,4,777.7,77777,9,'9999999?0,51,0.0000,0,88,0.000,0.0,0.0
1995/1/2,01:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,25.8,24.2,91,101100,0,0,406,0,0,0,0,0,0,99990,112,2.5,9,4,777.7,77777,9,'9999999?0,50,0.0000,0,88,0.000,0.0,0.0
1995/1/2,02:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,25.4,24.0,92,101100,0,0,403,0,0,0,0,0,0,99990,85,3.4,8,4,777.7,77777,9,'9999999?0,50,0.0000,0,88,0.000,0.0,0.0
1995/1/2,03:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,25.0,23.8,93,101100,0,0,401,0,0,0,0,0,0,99990,100,5.3,8,4,777.7,77777,9,'9999999?0,49,0.0000,0,88,0.000,0.0,0.0
1995/1/2,04:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,24.7,23.7,94,101100,0,0,399,0,0,0,0,0,0,99990,65,4.9,8,4,777.7,77777,9,'9999999?0,49,0.0000,0,88,0.000,0.0,0.0
1995/1/2,05:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,24.3,23.7,97,101100,0,0,397,0,0,0,0,0,0,99990,97,4.7,8,4,777.7,77777,9,'9999999?0,49,0.0000,0,88,0.000,0.0,0.0
1995/1/2,06:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,23.9,23.5,98,101100,0,0,395,0,0,0,0,0,0,99990,80,3.9,8,4,777.7,77777,9,'9999999?0,48,0.0000,0,88,0.000,0.0,0.0
1995/1/2,07:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,24.2,23.7,97,101100,1413,46,396,15,0,15,1700,0,1700,99990,97,4.4,8,4,777.7,77777,9,'9999999?0,49,0.0000,0,88,0.000,0.0,0.0
1995/1/2,08:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,25.7,24.2,91,101100,1413,369,405,213,429,101,23000,27700,15700,99990,74,3.3,8,4,777.7,77777,9,'9999999?0,51,0.0000,0,88,0.000,0.0,0.0
1995/1/2,09:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.9,24.5,87,101100,1413,660,409,336,281,205,36700,16800,28900,99990,84,3.8,6,3,777.7,77777,9,'9999999?0,52,0.0000,0,88,0.000,0.0,0.0
1995/1/2,10:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.8,24.6,83,101100,1413,899,417,431,182,316,48500,13800,39800,99990,91,3.9,9,4,777.7,77777,9,'9999999?0,52,0.0000,0,88,0.000,0.0,0.0
1995/1/2,11:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,28.6,24.5,79,101100,1413,1070,421,489,142,381,55200,9900,47700,99990,57,4.9,9,4,777.7,77777,9,'9999999?0,52,0.0000,0,88,0.000,0.0,0.0
1995/1/2,12:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.5,24.5,74,101100,1413,1160,426,657,326,389,73300,25300,52500,99990,121,4.1,8,4,777.7,77777,9,'9999999?0,51,0.0000,0,88,0.000,0.0,0.0
1995/1/2,13:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,30.2,24.4,71,101100,1413,1165,430,659,324,392,73500,25200,52800,99990,86,5.5,8,4,777.7,77777,9,'9999999?0,51,0.0000,0,88,0.000,0.0,0.0
1995/1/2,14:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,30.5,24.3,70,101100,1413,1082,432,530,224,358,60100,19800,44900,99990,106,6.2,8,4,777.7,77777,9,'9999999?0,51,0.0000,0,88,0.000,0.0,0.0
1995/1/2,15:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,30.9,24.3,68,101100,1413,919,413,647,712,184,72200,68900,27300,99990,105,5.1,0,0,777.7,77777,9,'9999999?0,51,0.0000,0,88,0.000,0.0,0.0
1995/1/2,16:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,30.9,24.3,68,101100,1413,687,413,448,619,147,49400,55200,22500,99990,67,6.0,0,0,777.7,77777,9,'9999999?0,51,0.0000,0,88,0.000,0.0,0.0
1995/1/2,17:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,30.2,24.3,71,101100,1413,400,409,171,202,113,18500,7600,16400,99990,111,5.3,0,0,777.7,77777,9,'9999999?0,51,0.0000,0,88,0.000,0.0,0.0
1995/1/2,18:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.3,24.2,74,101100,1413,79,404,36,93,30,3800,0,4500,99990,96,5.3,0,0,777.7,77777,9,'9999999?0,51,0.0000,0,88,0.000,0.0,0.0
1995/1/2,19:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,28.8,24.2,76,101100,0,0,401,0,0,0,0,0,0,99990,107,3.6,0,0,777.7,77777,9,'9999999?0,50,0.0000,0,88,0.000,0.0,0.0
1995/1/2,20:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,28.3,24.1,78,101100,0,0,399,0,0,0,0,0,0,99990,123,2.7,0,0,777.7,77777,9,'9999999?0,50,0.0000,0,88,0.000,0.0,0.0
1995/1/2,21:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.7,23.9,80,101100,0,0,395,0,0,0,0,0,0,99990,108,2.2,0,0,777.7,77777,9,'9999999?0,49,0.0000,0,88,0.000,0.0,0.0
1995/1/2,22:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.2,23.6,81,101100,0,0,392,0,0,0,0,0,0,99990,110,1.8,0,0,777.7,77777,9,'9999999?0,48,0.0000,0,88,0.000,0.0,0.0
1995/1/2,23:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.7,23.3,82,101100,0,0,397,0,0,0,0,0,0,99990,87,1.3,1,1,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/2,24:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.1,22.9,82,101100,0,0,393,0,0,0,0,0,0,99990,143,0.8,1,1,777.7,77777,9,'9999999?0,46,0.0000,0,88,0.000,0.0,0.0
1995/1/3,01:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,25.6,22.8,84,101100,0,0,390,0,0,0,0,0,0,99990,119,0.6,1,1,777.7,77777,9,'9999999?0,46,0.0000,0,88,0.000,0.0,0.0
1995/1/3,02:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,25.1,22.5,85,101100,0,0,387,0,0,0,0,0,0,99990,170,0.5,1,1,777.7,77777,9,'9999999?0,45,0.0000,0,88,0.000,0.0,0.0
1995/1/3,03:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,24.5,22.3,87,101100,0,0,384,0,0,0,0,0,0,99990,167,1.0,1,1,777.7,77777,9,'9999999?0,44,0.0000,0,88,0.000,0.0,0.0
1995/1/3,04:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,24.0,22.1,89,101100,0,0,381,0,0,0,0,0,0,99990,126,0.8,1,1,777.7,77777,9,'9999999?0,44,0.0000,0,88,0.000,0.0,0.0
1995/1/3,05:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,23.5,22.1,92,101100,0,0,379,0,0,0,0,0,0,99990,129,0.6,1,1,777.7,77777,9,'9999999?0,43,0.0000,0,88,0.000,0.0,0.0
1995/1/3,06:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,22.9,21.8,93,101100,0,0,375,0,0,0,0,0,0,99990,126,0.4,1,1,777.7,77777,9,'9999999?0,43,0.0000,0,88,0.000,0.0,0.0
1995/1/3,07:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,23.2,22.0,93,101100,1413,44,377,20,0,20,2100,0,2100,99990,128,0.6,1,1,777.7,77777,9,'9999999?0,43,0.0000,0,88,0.000,0.0,0.0
1995/1/3,08:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,24.4,22.4,89,101100,1413,368,384,167,263,98,18100,15800,14000,99990,120,0.7,1,1,777.7,77777,9,'9999999?0,45,0.0000,0,88,0.000,0.0,0.0
1995/1/3,09:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.1,22.9,82,101100,1413,659,393,413,548,157,45600,46600,23800,99990,126,1.1,1,1,777.7,77777,9,'9999999?0,46,0.0000,0,88,0.000,0.0,0.0
1995/1/3,10:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,28.0,23.2,75,101100,1413,899,396,654,817,135,72200,83100,19300,99990,102,1.4,0,0,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,11:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.5,23.3,69,101100,1413,1070,404,765,770,182,86400,78500,27000,99990,103,2.2,0,0,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,12:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,30.8,23.3,65,101100,1413,1161,411,874,867,162,98000,92700,21800,99990,115,2.5,0,0,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,13:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,31.7,23.3,61,101100,1413,1166,416,886,917,129,99000,99000,17300,99990,90,2.8,0,0,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,14:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,32.2,23.2,59,101100,1413,1085,419,809,895,122,90500,96200,16600,99990,59,2.6,0,0,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,15:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,32.3,23.2,59,101100,1413,922,419,657,833,113,74000,88100,16500,99990,100,2.2,0,0,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,16:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,32.0,23.3,60,101100,1413,690,418,472,758,102,53100,74900,16500,99990,114,2.6,0,0,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,17:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,31.1,23.3,63,101100,1413,403,413,225,542,70,24700,46000,11600,99990,142,3.8,0,0,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,18:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.8,23.2,68,101100,1413,82,413,36,165,26,3800,0,4200,99990,114,5.1,1,1,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,19:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.2,23.3,70,101100,0,0,410,0,0,0,0,0,0,99990,75,4.7,1,1,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,20:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,28.6,23.2,73,101100,0,0,407,0,0,0,0,0,0,99990,67,3.4,1,1,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,21:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.9,23.1,75,101100,0,0,403,0,0,0,0,0,0,99990,104,3.1,1,1,777.7,77777,9,'9999999?0,47,0.0000,0,88,0.000,0.0,0.0
1995/1/3,22:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.3,22.8,76,101100,0,0,399,0,0,0,0,0,0,99990,88,3.3,2,1,777.7,77777,9,'9999999?0,46,0.0000,0,88,0.000,0.0,0.0
1995/1/3,23:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.7,22.5,78,101100,0,0,396,0,0,0,0,0,0,99990,85,3.1,2,1,777.7,77777,9,'9999999?0,45,0.0000,0,88,0.000,0.0,0.0
1995/1/3,24:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.1,22.1,79,101100,0,0,392,0,0,0,0,0,0,99990,70,3.3,2,1,777.7,77777,9,'9999999?0,44,0.0000,0,88,0.000,0.0,0.0
1995/1/4,01:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,25.6,21.9,80,101100,0,0,395,0,0,0,0,0,0,99990,98,3.1,4,2,777.7,77777,9,'9999999?0,43,0.0000,0,88,0.000,0.0,0.0
1995/1/4,02:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,25.1,21.6,81,101100,0,0,392,0,0,0,0,0,0,99990,105,3.1,4,2,777.7,77777,9,'9999999?0,42,0.0000,0,88,0.000,0.0,0.0
1995/1/4,03:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,24.7,21.5,83,101100,0,0,389,0,0,0,0,0,0,99990,77,4.1,4,2,777.7,77777,9,'9999999?0,42,0.0000,0,88,0.000,0.0,0.0
1995/1/4,04:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,24.2,21.5,85,101100,0,0,387,0,0,0,0,0,0,99990,63,4.9,4,2,777.7,77777,9,'9999999?0,42,0.0000,0,88,0.000,0.0,0.0
1995/1/4,05:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,23.8,21.5,87,101100,0,0,385,0,0,0,0,0,0,99990,76,4.9,5,2,777.7,77777,9,'9999999?0,42,0.0000,0,88,0.000,0.0,0.0
1995/1/4,06:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,23.3,21.4,89,101100,0,0,382,0,0,0,0,0,0,99990,65,3.6,5,2,777.7,77777,9,'9999999?0,42,0.0000,0,88,0.000,0.0,0.0
1995/1/4,07:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,23.6,21.7,89,101100,1413,42,384,19,0,19,2100,0,2100,99990,78,2.8,5,2,777.7,77777,9,'9999999?0,42,0.0000,0,88,0.000,0.0,0.0
1995/1/4,08:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,24.7,22.1,86,101100,1413,366,394,155,157,115,17300,10600,14500,99990,101,2.7,6,3,777.7,77777,9,'9999999?0,44,0.0000,0,88,0.000,0.0,0.0
1995/1/4,09:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,26.0,22.4,81,101100,1413,658,401,335,320,186,36700,23600,25800,99990,93,2.8,6,3,777.7,77777,9,'9999999?0,45,0.0000,0,88,0.000,0.0,0.0
1995/1/4,10:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,27.1,22.6,76,101100,1413,898,411,476,292,291,52400,20900,39100,99990,81,2.7,8,4,777.7,77777,9,'9999999?0,45,0.0000,0,88,0.000,0.0,0.0
1995/1/4,11:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,28.4,22.7,71,101100,1413,1070,415,656,450,315,72100,37200,43900,99990,139,3.3,6,3,777.7,77777,9,'9999999?0,45,0.0000,0,88,0.000,0.0,0.0
1995/1/4,12:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,29.6,22.7,67,101100,1413,1162,417,773,588,289,86800,55600,41100,99990,81,3.1,4,2,777.7,77777,9,'9999999?0,46,0.0000,0,88,0.000,0.0,0.0
1995/1/4,13:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,30.5,22.7,63,101100,1413,1168,422,788,615,280,87100,59600,37800,99990,127,4.4,4,2,777.7,77777,9,'9999999?0,45,0.0000,0,88,0.000,0.0,0.0
1995/1/4,14:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,31.1,22.7,61,101100,1413,1087,412,807,820,176,91400,84700,26200,99990,123,3.3,0,0,777.7,77777,9,'9999999?0,45,0.0000,0,88,0.000,0.0,0.0
1995/1/4,15:00,E7E7E7E7*0?4?4?4I4I4I4?0E7E7E7E7*0*0E7*0*0*0,31.4,22.8,60,101100,1413,925,414,653,793,134,72200,81000,19200,99990,122,2.8,0,0,777.7,77777,9,'9999999?0,46,0.0000,0,88,0.000,0.0,0.0
